MONTH,APPLICATION_NAME,VOLUME_MN,VALUE_CR,VOLUME_MARKET_SHARE_PCT,VALUE_MARKET_SHARE_PCT,APP_RANK
2024-11-01,pop upi,4,267.15,0.38,0.16,25
2024-11-01,federal bank apps,3.36,578.23,0.32,0.34,26
2024-11-01,punjab national bank apps,3.31,753.1,0.31,0.45,27
2024-11-01,jio payments bank apps,3.18,263.81,0.3,0.16,28
2024-11-01,fi money #,3.07,373.29,0.29,0.22,29
2024-11-01,canara bank apps,3.01,802.16,0.28,0.47,30
2024-11-01,deutsche bank apps,2.68,401.03,0.25,0.24,31
2024-11-01,indian bank apps,2.19,410.19,0.21,0.24,32
2024-11-01,timepay #,1.72,19.88,0.16,0.01,33
2024-11-01,others,1.65,225.18,0.16,0.13,34
2024-11-01,omni card,1.35,100.86,0.13,0.06,35
2024-11-01,central bank of india apps,1.06,197.17,0.1,0.12,36
2024-11-01,bank of baroda apps,1.01,389.1,0.1,0.23,37
2024-11-01,jammu and kashmir bank apps,0.79,135.44,0.07,0.08,38
2024-11-01,union bank apps,0.73,238.56,0.07,0.14,39
2024-11-01,kiwi #,0.69,106.42,0.07,0.06,40
2024-11-01,hsbc bank apps,0.68,176.45,0.06,0.1,41
2024-11-01,aditya birla capital digital,0.66,30.09,0.06,0.02,42
2024-11-01,south indian bank apps,0.59,167.92,0.06,0.1,43
2024-11-01,dbs digibank apps,0.57,191.73,0.05,0.11,44
2024-11-01,fino payments bank apps,0.51,64.81,0.05,0.04,45
2024-11-01,digikhata,0.46,156.43,0.04,0.09,46
2024-11-01,au small finance bank apps,0.45,134.47,0.04,0.08,47
2024-11-01,shri ram one #,0.38,39.72,0.04,0.02,48
2024-11-01,indusind bank apps,0.36,92.32,0.03,0.05,49
2024-11-01,one card #,0.36,356.22,0.03,0.21,49
2024-11-01,tata neu #,0.3,78.83,0.03,0.05,51
2024-11-01,true balance,0.29,33.18,0.03,0.02,52
2024-11-01,uco bank apps,0.28,66.32,0.03,0.04,53
2024-11-01,bank of india apps,0.2,55.8,0.02,0.03,54
2024-11-01,standard chartered bank apps,0.18,114.58,0.02,0.07,55
2024-11-01,karnataka bank apps,0.18,38.31,0.02,0.02,55
2024-11-01,indian overseas bank apps,0.18,49.21,0.02,0.03,55
2024-11-01,dhani,0.13,13.25,0.01,0.01,58
2024-11-01,esaf small finance bank apps,0.12,14.69,0.01,0.01,59
2024-11-01,rapipay,0.09,11.7,0.01,0.01,60
2024-11-01,niyo global #,0.09,52.41,0.01,0.03,60
2024-11-01,idbi bank apps,0.08,30.01,0.01,0.02,62
2024-11-01,nsdl payments bank apps,0.08,9.73,0.01,0.01,62
2024-11-01,ultracash #,0.08,5.71,0.01,0,62
2024-11-01,suryoday bank apps,0.08,0.23,0.01,0,62
2024-11-01,city union bank apps,0.07,26.24,0.01,0.02,66
2024-11-01,bharat pe #,0.07,8.29,0.01,0,66
2024-11-01,tamilnad mercantile bank apps,0.07,23.33,0.01,0.01,66
2024-11-01,salary se #,0.07,3.75,0.01,0,66
2024-11-01,genwise #,0.06,22.84,0.01,0.01,70
2024-11-01,karur vysya bank apps,0.05,17.82,0,0.01,71
2024-11-01,equitas small finance bank apps,0.03,25.69,0,0.02,72
2024-11-01,freo #,0.03,1.8,0,0,72
2024-11-01,cheq,0.03,1.84,0,0,72
2024-11-01,money view #,0.02,2.77,0,0,75
2024-11-01,punjab sind bank apps,0.02,10.76,0,0.01,75
2024-11-01,spice money,0.02,2.73,0,0,75
2024-11-01,kredit.pe #,0.02,2.67,0,0,75
2025-02-01,phone pe #,7656.4,1118963.81,48.24,51.34,1
2025-02-01,google pay #,5836.8,771089.15,36.78,35.38,2
2025-02-01,paytm #,1079.64,117090.29,6.8,5.37,3
2025-02-01,navi #,260.75,14322.97,1.64,0.66,4
2025-02-01,super.money #,139.1,4812.44,0.88,0.22,5
2025-02-01,cred #,126.48,45127.72,0.8,2.07,6
2025-02-01,axis bank apps,117.7,9197.33,0.74,0.42,7
2025-02-01,amazon pay #,93.31,9077.3,0.59,0.42,8
2025-02-01,famapp by trio #,77.08,876.12,0.49,0.04,9
2025-02-01,whatsapp #,58.86,4349.62,0.37,0.2,10
2025-02-01,icici bank apps,54.11,14374.53,0.34,0.66,11
2025-02-01,kotak mahindra bank apps,50.53,6872.1,0.32,0.32,12
2025-02-01,hdfc bank apps,47.98,10547.64,0.3,0.48,13
2025-02-01,yes bank apps,37.78,8385.06,0.24,0.38,14
2025-02-01,bhim,36.88,8475.29,0.23,0.39,15
2025-02-01,mobikwik #,24.19,3733.72,0.15,0.17,16
2025-02-01,airtel payments bank apps,18.99,1349.23,0.12,0.06,17
2025-02-01,slice #,15.31,1742.71,0.1,0.08,18
2025-02-01,groww #,12.81,8383.73,0.08,0.38,19
2025-02-01,india post payments bank apps,12.27,1463.53,0.08,0.07,20
2025-02-01,idfc bank apps,11.98,2158.3,0.08,0.1,21
2025-02-01,state bank of india apps,11.68,3197.67,0.07,0.15,22
2025-02-01,rbl bank apps,8.86,1421.89,0.06,0.07,23
2025-02-01,bajaj finserv #,8.39,1707.51,0.05,0.08,24
2025-02-01,samsung pay #,8.09,576.3,0.05,0.03,25
2025-02-01,pop upi,7.27,419.36,0.05,0.02,26
2025-02-01,jupiter money #,5.95,858.34,0.04,0.04,27
2025-02-01,flipkart upi #,4.42,238.42,0.03,0.01,28
2025-02-01,federal bank apps,4.08,715.26,0.03,0.03,29
2025-02-01,jio payments bank apps,3.66,290.56,0.02,0.01,30
2025-02-01,canara bank apps,3.25,837.13,0.02,0.04,31
2025-02-01,punjab national bank apps,3.19,809.91,0.02,0.04,32
2025-02-01,deutsche bank apps,3.12,442.68,0.02,0.02,33
2025-02-01,fi money #,2.99,377.32,0.02,0.02,34
2025-02-01,timepay #,2.19,28.77,0.01,0,35
2025-02-01,others,1.94,222.61,0.01,0.01,36
2025-02-01,indusind bank apps,1.76,307.45,0.01,0.01,37
2025-02-01,bank of baroda apps,1.72,472.44,0.01,0.02,38
2025-02-01,jammu and kashmir bank apps,1.57,216.84,0.01,0.01,39
2025-02-01,omni card,1.41,93.44,0.01,0,40
2025-02-01,central bank of india apps,1.36,233.31,0.01,0.01,41
2025-02-01,shri ram one #,1.16,81.1,0.01,0,42
2025-02-01,suryoday bank apps,1.12,193.28,0.01,0.01,43
2025-02-01,kiwi #,1.01,155.81,0.01,0.01,44
2025-02-01,dbs digibank apps,1,202.69,0.01,0.01,45
2025-02-01,hsbc bank apps,0.82,186.7,0.01,0.01,46
2025-02-01,ind money #,0.78,357.98,0,0.02,47
2025-02-01,aditya birla capital digital #,0.7,29.68,0,0,48
2025-02-01,digikhata,0.68,208.81,0,0.01,49
2025-02-01,union bank apps,0.67,225.15,0,0.01,50
2025-02-01,one card #,0.66,742.49,0,0.03,51
2025-02-01,south indian bank apps,0.62,178.11,0,0.01,52
2025-02-01,bharat pe #,0.62,41.42,0,0,52
2025-02-01,indian bank apps,0.61,168.69,0,0.01,54
2025-02-01,fino payments bank apps,0.53,68.54,0,0,55
2025-02-01,au small finance bank apps,0.49,148.93,0,0.01,56
2025-02-01,uco bank apps,0.35,89.18,0,0,57
2025-02-01,tata neu #,0.3,92.32,0,0,58
2025-02-01,salary se #,0.3,15.64,0,0,58
2025-02-01,indian overseas bank apps,0.27,67.2,0,0,60
2025-02-01,esaf small finance bank apps,0.27,26.81,0,0,60
2025-02-01,bank of india apps,0.24,75.45,0,0,62
2025-02-01,karnataka bank apps,0.23,50.92,0,0,63
2025-02-01,standard chartered bank apps,0.2,114.12,0,0.01,64
2025-02-01,money view #,0.15,15.33,0,0,65
2025-02-01,dhani,0.15,7.35,0,0,65
2025-02-01,true balance,0.13,4.64,0,0,67
2025-02-01,kredit.pe #,0.12,16.73,0,0,68
2025-02-01,rapipay,0.12,14.62,0,0,68
2025-02-01,spice money,0.1,9.88,0,0,70
2025-02-01,niyo global #,0.09,46.26,0,0,71
2025-02-01,idbi bank apps,0.09,32.23,0,0,71
2025-02-01,ultracash #,0.09,6.62,0,0,71
2025-02-01,city union bank apps,0.08,28.98,0,0,74
2025-02-01,karur vysya bank apps,0.08,28.6,0,0,74
2025-02-01,tamilnad mercantile bank apps,0.08,26.47,0,0,74
2025-02-01,nsdl payments bank apps,0.08,8.12,0,0,74
2025-02-01,genwise #,0.07,24.26,0,0,78
2025-02-01,freo #,0.04,2.36,0,0,79
2025-02-01,cheq,0.03,2.44,0,0,80
2025-02-01,punjab sind bank apps,0.03,9.76,0,0,80
2025-02-01,bank of maharashtra apps,0.02,9.03,0,0,82
2026-02-01,samsung pay #,10.29,679.66,11.47,5.5,1
2026-02-01,pop upi #,8.48,662.57,9.45,5.36,2
2026-02-01,jio payments bank apps,6.64,449.17,7.4,3.63,3
2026-02-01,jupiter money #,5.35,897.61,5.96,7.26,4
2026-02-01,deutsche bank apps,4.85,791.38,5.41,6.4,5
2026-02-01,canara bank apps,3.61,972.59,4.02,7.87,6
2026-02-01,others,3.04,246.36,3.39,1.99,7
2026-02-01,money view #,2.83,157.81,3.15,1.28,8
2026-02-01,bharat pe #,2.72,224.48,3.03,1.82,9
2026-02-01,kiwi #,2.65,434.15,2.95,3.51,10
2026-02-01,jammu and kashmir bank apps,2.65,394.59,2.95,3.19,10
2026-02-01,kreditbee #,2.44,142.33,2.72,1.15,12
2026-02-01,flipkart upi #,2.39,115.59,2.66,0.94,13
2026-02-01,suryoday bank apps,2.37,13.3,2.64,0.11,14
2026-02-01,punjab national bank apps,1.96,536.12,2.18,4.34,15
2026-02-01,fi money #,1.92,299.83,2.14,2.43,16
2026-02-01,aditya birla capital digital #,1.87,25.79,2.08,0.21,17
2026-02-01,omni card,1.77,92.21,1.97,0.75,18
2026-02-01,indian bank apps,1.45,455.61,1.62,3.69,19
2026-02-01,bank of baroda apps,1.44,425.74,1.6,3.44,20
2026-02-01,digikhata,1.31,472.46,1.46,3.82,21
2026-02-01,hsbc bank apps,1.25,148.32,1.39,1.2,22
2026-02-01,timepay #,1.23,21.55,1.37,0.17,23
2026-02-01,indusind bank apps,1.17,197.23,1.3,1.6,24
2026-02-01,nsdl payments bank apps,0.96,277.82,1.07,2.25,25
2026-02-01,au small finance bank apps,0.85,277.08,0.95,2.24,26
2026-02-01,south indian bank apps,0.84,266.22,0.94,2.15,27
2026-02-01,union bank apps,0.84,241.03,0.94,1.95,27
2026-02-01,freo #,0.77,72.69,0.86,0.59,29
2026-02-01,shri ram one #,0.71,82.45,0.79,0.67,30
2026-02-01,kredit pe #,0.67,58.61,0.75,0.47,31
2026-02-01,jar #,0.63,19.07,0.7,0.15,32
2026-02-01,one card #,0.57,684.4,0.64,5.54,33
2026-02-01,uco bank apps,0.57,161.22,0.64,1.3,33
2026-02-01,dbs digibank apps,0.55,205.24,0.61,1.66,35
2026-02-01,fino payments bank apps,0.52,51.55,0.58,0.42,36
2026-02-01,salary se #,0.48,38.44,0.53,0.31,37
2026-02-01,central bank of india apps,0.47,165.55,0.52,1.34,38
2026-02-01,rapipay,0.47,33.53,0.52,0.27,38
2026-02-01,standard chartered bank apps,0.46,109.71,0.51,0.89,40
2026-02-01,spice money,0.39,35.08,0.43,0.28,41
2026-02-01,esaf small finance bank apps,0.35,38.36,0.39,0.31,42
2026-02-01,tata pay #,0.29,101.76,0.32,0.82,43
2026-02-01,bank of india apps,0.26,89.73,0.29,0.73,44
2026-02-01,karnataka bank apps,0.26,63.38,0.29,0.51,44
2026-02-01,dhani,0.19,8.16,0.21,0.07,46
2026-02-01,idbi bank apps,0.19,94.62,0.21,0.77,46
2026-02-01,obopay,0.19,30.31,0.21,0.25,46
2026-02-01,saathi by paynearby #,0.19,23.54,0.21,0.19,46
2026-02-01,true balance,0.19,6.55,0.21,0.05,46
2026-02-01,twidpay #,0.14,14.73,0.16,0.12,51
2026-02-01,karur vysya bank apps,0.13,46.09,0.14,0.37,52
2026-02-01,indian overseas bank apps,0.12,37.83,0.13,0.31,53
2026-02-01,payworld,0.12,10.68,0.13,0.09,53
2026-02-01,tamilnad mercantile bank apps,0.1,39,0.11,0.32,55
2026-02-01,city union bank apps,0.08,28.59,0.09,0.23,56
2026-02-01,cheq,0.08,7.5,0.09,0.06,56
2026-02-01,bank of maharashtra apps,0.06,22.32,0.07,0.18,58
2026-02-01,equitas small finance bank apps,0.06,16.45,0.07,0.13,58
2026-02-01,lxme #,0.05,3.78,0.06,0.03,60
2026-02-01,curie money #,0.05,2.96,0.06,0.02,60
2026-02-01,ultracash #,0.05,3.72,0.06,0.03,60
2026-02-01,unity small finance bank apps,0.05,11.21,0.06,0.09,60
2026-02-01,fave,0.04,8.37,0.04,0.07,64
2026-02-01,zet #,0.03,2.01,0.03,0.02,65
2026-02-01,punjab sind bank apps,0.03,12.71,0.03,0.1,65
2024-04-01,phonepe,6500.14,1001679.63,48.86,51,1
2024-04-01,google pay,5027.32,694189.68,37.79,35.34,2
2024-04-01,paytm,1117.13,122554.25,8.4,6.24,3
2024-04-01,cred,138.46,43233.21,1.04,2.2,4
2024-04-01,axis bank apps,69.8,6483.24,0.52,0.33,5
2024-04-01,amazon pay,64.33,6784.82,0.48,0.35,6
2024-04-01,icici bank apps,47.41,26638.88,0.36,1.36,7
2024-04-01,fampay,46.64,588,0.35,0.03,8
2024-04-01,kotak mahindra bank apps,41.54,6101.88,0.31,0.31,9
2024-04-01,hdfc bank apps,35.99,7689.76,0.27,0.39,10
2024-04-01,whatsapp,34.12,2815.68,0.26,0.14,11
2024-04-01,bhim,25.48,8670.52,0.19,0.44,12
2024-04-01,yes bank apps,22.26,12009.4,0.17,0.61,13
2024-04-01,airtel payments bank apps,16.19,1244.14,0.12,0.06,14
2024-04-01,navi,15.1,402.92,0.11,0.02,15
2024-04-01,bajaj finserv,10.29,1819.55,0.08,0.09,16
2024-04-01,mobikwik,9.76,2248.19,0.07,0.11,17
2024-04-01,groww,8.02,5452.72,0.06,0.28,18
2024-04-01,slice,7.51,608.62,0.06,0.03,19
2024-04-01,state bank of india apps,6.53,2386.79,0.05,0.12,20
2024-04-01,idfc bank apps,6.45,1581.78,0.05,0.08,21
2024-04-01,samsung pay,6.3,527.4,0.05,0.03,22
2024-04-01,federal bank apps,6.14,821.8,0.05,0.04,23
2024-04-01,jupiter,5.92,710.69,0.04,0.04,24
2024-04-01,india post payments bank apps,5.08,687.52,0.04,0.04,25
2024-04-01,flipkart upi,3.46,174.73,0.03,0.01,26
2024-04-01,deutsche bank apps,3.28,441.58,0.02,0.02,27
2024-04-01,canara bank apps,3.03,812.15,0.02,0.04,28
2024-04-01,timepay,2.16,24.25,0.02,0,29
2024-04-01,jio payments bank apps,1.87,164.17,0.01,0.01,30
2024-04-01,punjab national bank apps,1.66,419.99,0.01,0.02,31
2024-04-01,rbl bank apps,1.57,646.29,0.01,0.03,32
2024-04-01,indian bank apps,1.5,317.4,0.01,0.02,33
2024-04-01,union bank apps,1.25,525.02,0.01,0.03,34
2024-04-01,other apps,1.18,112.6,0.01,0.01,35
2024-04-01,omnicard,1.06,37.27,0.01,0,36
2024-04-01,indusind bank apps,1.06,191.9,0.01,0.01,36
2024-04-01,bank of baroda apps,0.99,467.77,0.01,0.02,38
2024-04-01,central bank of india apps,0.89,204.45,0.01,0.01,39
2024-04-01,au small finance bank apps,0.8,257.99,0.01,0.01,40
2024-04-01,go kiwi,0.58,92.87,0,0,41
2024-04-01,dbs digibank apps,0.47,182.89,0,0.01,42
2024-04-01,south indian bank apps,0.43,129.71,0,0.01,43
2024-04-01,shriram one,0.4,37.49,0,0,44
2024-04-01,fino payments bank apps,0.35,49.47,0,0,45
2024-04-01,hsbc bank apps,0.32,126.59,0,0.01,46
2024-04-01,tataneu,0.32,34.06,0,0,46
2024-04-01,bank of india apps,0.21,87.25,0,0,48
2024-04-01,standard chartered bank apps,0.16,105.51,0,0.01,49
2024-04-01,uco bank apps,0.16,54.3,0,0,49
2024-04-01,karnataka bank apps,0.15,27.18,0,0,51
2024-04-01,digikhata,0.15,51.08,0,0,51
2024-04-01,jupiter edge,0.14,22.88,0,0,53
2024-04-01,dhani,0.13,7.44,0,0,54
2024-04-01,indian overseas bank apps,0.11,30.1,0,0,55
2024-04-01,ultracash,0.09,6.16,0,0,56
2024-04-01,tamilnad mercantile bank apps,0.09,24.69,0,0,56
2024-04-01,city union bank apps,0.08,26.6,0,0,58
2024-04-01,nsdl payments bank apps,0.08,11.88,0,0,58
2024-04-01,citi bank apps,0.06,69.19,0,0,60
2024-04-01,idbi bank apps,0.06,20.15,0,0,60
2024-04-01,bank of maharashtra apps,0.06,14.06,0,0,60
2024-04-01,karur vysya bank apps,0.05,18.94,0,0,63
2024-04-01,makemytrip,0.04,19.32,0,0,64
2024-04-01,go niyo,0.04,16.77,0,0,64
